country,date,inflation,unemployment
AT,1997-01-01,1.2,5.5
AT,1997-01-01,1.2,4.6
AT,1997-01-01,1.2,4.6
AT,1997-02-01,1.4,5.8
AT,1997-02-01,1.4,4.7
AT,1997-02-01,1.4,4.7
AT,1997-03-01,1.2,5.8
AT,1997-03-01,1.2,4.7
AT,1997-03-01,1.2,4.7
AT,1997-04-01,1.2,5.1
AT,1997-04-01,1.2,4.7
AT,1997-04-01,1.2,4.7
AT,1997-05-01,1.3,4.0
AT,1997-05-01,1.3,4.7
AT,1997-05-01,1.3,4.7
AT,1997-06-01,1.0,3.8
AT,1997-06-01,1.0,4.7
AT,1997-06-01,1.0,4.7
AT,1997-07-01,0.9,3.9
AT,1997-07-01,0.9,4.8
AT,1997-07-01,0.9,4.8
AT,1997-08-01,1.3,4.3
AT,1997-08-01,1.3,4.8
AT,1997-08-01,1.3,4.8
AT,1997-09-01,1.2,4.6
AT,1997-09-01,1.2,4.8
AT,1997-09-01,1.2,4.8
AT,1997-10-01,1.1,4.5
AT,1997-10-01,1.1,4.8
AT,1997-10-01,1.1,4.8
AT,1997-11-01,1.1,4.5
AT,1997-11-01,1.1,4.9
AT,1997-11-01,1.1,4.9
AT,1997-12-01,1.0,5.0
AT,1997-12-01,1.0,4.9
AT,1997-12-01,1.0,4.9
AT,1998-01-01,1.2,5.8
AT,1998-01-01,1.2,4.9
AT,1998-01-01,1.2,4.9
AT,1998-02-01,1.0,6.2
AT,1998-02-01,1.0,5.0
AT,1998-02-01,1.0,5.0
AT,1998-03-01,1.0,6.2
AT,1998-03-01,1.0,4.9
AT,1998-03-01,1.0,4.9
AT,1998-04-01,1.2,5.4
AT,1998-04-01,1.2,4.9
AT,1998-04-01,1.2,4.9
AT,1998-05-01,1.0,4.1
AT,1998-05-01,1.0,4.8
AT,1998-05-01,1.0,4.8
AT,1998-06-01,0.8,3.9
AT,1998-06-01,0.8,4.8
AT,1998-06-01,0.8,4.8
AT,1998-07-01,0.8,3.9
AT,1998-07-01,0.8,4.7
AT,1998-07-01,0.8,4.7
AT,1998-08-01,0.7,4.1
AT,1998-08-01,0.7,4.7
AT,1998-08-01,0.7,4.7
AT,1998-09-01,0.6,4.4
AT,1998-09-01,0.6,4.6
AT,1998-09-01,0.6,4.6
AT,1998-10-01,0.7,4.2
AT,1998-10-01,0.7,4.5
AT,1998-10-01,0.7,4.5
AT,1998-11-01,0.5,4.1
AT,1998-11-01,0.5,4.4
AT,1998-11-01,0.5,4.4
AT,1998-12-01,0.5,4.4
AT,1998-12-01,0.5,4.3
AT,1998-12-01,0.5,4.3
AT,1999-01-01,0.3,5.0
AT,1999-01-01,0.3,4.3
AT,1999-01-01,0.3,4.3
AT,1999-02-01,0.2,5.3
AT,1999-02-01,0.2,4.2
AT,1999-02-01,0.2,4.2
AT,1999-03-01,0.2,5.4
AT,1999-03-01,0.2,4.2
AT,1999-03-01,0.2,4.2
AT,1999-04-01,0.1,4.7
AT,1999-04-01,0.1,4.2
AT,1999-04-01,0.1,4.2
AT,1999-05-01,0.4,3.6
AT,1999-05-01,0.4,4.2
AT,1999-05-01,0.4,4.2
AT,1999-06-01,0.2,3.4
AT,1999-06-01,0.2,4.2
AT,1999-06-01,0.2,4.2
AT,1999-07-01,0.3,3.3
AT,1999-07-01,0.3,4.1
AT,1999-07-01,0.3,4.1
AT,1999-08-01,0.5,3.5
AT,1999-08-01,0.5,4.0
AT,1999-08-01,0.5,4.0
AT,1999-09-01,0.6,3.8
AT,1999-09-01,0.6,4.0
AT,1999-09-01,0.6,4.0
AT,1999-10-01,0.8,3.7
AT,1999-10-01,0.8,4.0
AT,1999-10-01,0.8,4.0
AT,1999-11-01,1.0,3.8
AT,1999-11-01,1.0,4.1
AT,1999-11-01,1.0,4.1
AT,1999-12-01,1.7,4.3
AT,1999-12-01,1.7,4.2
AT,1999-12-01,1.7,4.2
AT,2000-01-01,1.4,5.0
AT,2000-01-01,1.4,4.3
AT,2000-01-01,1.4,4.3
AT,2000-02-01,1.9,5.4
AT,2000-02-01,1.9,4.3
AT,2000-02-01,1.9,4.3
AT,2000-03-01,1.9,5.3
AT,2000-03-01,1.9,4.1
AT,2000-03-01,1.9,4.1
AT,2000-04-01,1.8,4.2
AT,2000-04-01,1.8,3.8
AT,2000-04-01,1.8,3.9
AT,2000-05-01,1.6,3.2
AT,2000-05-01,1.6,3.7
AT,2000-05-01,1.6,3.7
AT,2000-06-01,2.4,3.0
AT,2000-06-01,2.4,3.6
AT,2000-06-01,2.4,3.6
AT,2000-07-01,1.9,3.1
AT,2000-07-01,1.9,3.8
AT,2000-07-01,1.9,3.8
AT,2000-08-01,1.9,3.4
AT,2000-08-01,1.9,3.8
AT,2000-08-01,1.9,3.8
AT,2000-09-01,2.3,3.7
AT,2000-09-01,2.3,3.9
AT,2000-09-01,2.3,3.9
AT,2000-10-01,2.2,3.6
AT,2000-10-01,2.2,3.8
AT,2000-10-01,2.2,3.8
AT,2000-11-01,2.3,3.5
AT,2000-11-01,2.3,3.8
AT,2000-11-01,2.3,3.8
AT,2000-12-01,1.8,3.8
AT,2000-12-01,1.8,3.7
AT,2000-12-01,1.8,3.7
AT,2001-01-01,2.3,4.2
AT,2001-01-01,2.3,3.6
AT,2001-01-01,2.3,3.6
AT,2001-02-01,1.8,4.5
AT,2001-02-01,1.8,3.6
AT,2001-02-01,1.8,3.6
AT,2001-03-01,1.9,4.6
AT,2001-03-01,1.9,3.7
AT,2001-03-01,1.9,3.7
AT,2001-04-01,2.6,4.3
AT,2001-04-01,2.6,3.9
AT,2001-04-01,2.6,3.9
AT,2001-05-01,2.9,3.5
AT,2001-05-01,2.9,4.0
AT,2001-05-01,2.9,4.0
AT,2001-06-01,2.6,3.4
AT,2001-06-01,2.6,4.1
AT,2001-06-01,2.6,4.1
AT,2001-07-01,2.8,3.4
AT,2001-07-01,2.8,4.1
AT,2001-07-01,2.8,4.1
AT,2001-08-01,2.4,3.6
AT,2001-08-01,2.4,4.1
AT,2001-08-01,2.4,4.1
AT,2001-09-01,2.4,4.0
AT,2001-09-01,2.4,4.1
AT,2001-09-01,2.4,4.1
AT,2001-10-01,2.3,3.9
AT,2001-10-01,2.3,4.2
AT,2001-10-01,2.3,4.2
AT,2001-11-01,1.9,4.0
AT,2001-11-01,1.9,4.3
AT,2001-11-01,1.9,4.3
AT,2001-12-01,1.8,4.4
AT,2001-12-01,1.8,4.4
AT,2001-12-01,1.8,4.4
AT,2002-01-01,1.9,5.1
AT,2002-01-01,1.9,4.5
AT,2002-01-01,1.9,4.5
AT,2002-02-01,1.7,5.5
AT,2002-02-01,1.7,4.5
AT,2002-02-01,1.7,4.5
AT,2002-03-01,1.7,5.5
AT,2002-03-01,1.7,4.5
AT,2002-03-01,1.7,4.4
AT,2002-04-01,1.7,4.7
AT,2002-04-01,1.7,4.3
AT,2002-04-01,1.7,4.3
AT,2002-05-01,1.6,3.7
AT,2002-05-01,1.6,4.2
AT,2002-05-01,1.6,4.2
AT,2002-06-01,1.5,3.5
AT,2002-06-01,1.5,4.2
AT,2002-06-01,1.5,4.2
AT,2002-07-01,1.5,3.6
AT,2002-07-01,1.5,4.3
AT,2002-07-01,1.5,4.3
AT,2002-08-01,2.0,4.0
AT,2002-08-01,2.0,4.4
AT,2002-08-01,2.0,4.4
AT,2002-09-01,1.6,4.3
AT,2002-09-01,1.6,4.5
AT,2002-09-01,1.6,4.4
AT,2002-10-01,1.6,4.2
AT,2002-10-01,1.6,4.4
AT,2002-10-01,1.6,4.4
AT,2002-11-01,1.7,4.1
AT,2002-11-01,1.7,4.4
AT,2002-11-01,1.7,4.4
AT,2002-12-01,1.7,4.4
AT,2002-12-01,1.7,4.5
AT,2002-12-01,1.7,4.5
AT,2003-01-01,1.7,5.0
AT,2003-01-01,1.7,4.5
AT,2003-01-01,1.7,4.5
AT,2003-02-01,1.7,5.3
AT,2003-02-01,1.7,4.5
AT,2003-02-01,1.7,4.5
AT,2003-03-01,1.8,5.6
AT,2003-03-01,1.8,4.6
AT,2003-03-01,1.8,4.6
AT,2003-04-01,1.3,5.3
AT,2003-04-01,1.3,4.7
AT,2003-04-01,1.3,4.7
AT,2003-05-01,1.0,4.3
AT,2003-05-01,1.0,4.8
AT,2003-05-01,1.0,4.8
AT,2003-06-01,1.0,4.2
AT,2003-06-01,1.0,4.9
AT,2003-06-01,1.0,4.9
AT,2003-07-01,1.0,4.1
AT,2003-07-01,1.0,4.8
AT,2003-07-01,1.0,4.8
AT,2003-08-01,1.0,4.4
AT,2003-08-01,1.0,4.8
AT,2003-08-01,1.0,4.8
AT,2003-09-01,1.3,4.6
AT,2003-09-01,1.3,4.8
AT,2003-09-01,1.3,4.8
AT,2003-10-01,1.1,4.6
AT,2003-10-01,1.1,4.9
AT,2003-10-01,1.1,4.9
AT,2003-11-01,1.3,4.6
AT,2003-11-01,1.3,5.0
AT,2003-11-01,1.3,5.0
AT,2003-12-01,1.3,5.1
AT,2003-12-01,1.3,5.2
AT,2003-12-01,1.3,5.2
AT,2004-01-01,1.2,6.6
AT,2004-01-01,1.2,6.1
AT,2004-01-01,1.2,5.9
AT,2004-02-01,1.5,6.7
AT,2004-02-01,1.5,6.0
AT,2004-02-01,1.5,5.9
AT,2004-03-01,1.6,6.9
AT,2004-03-01,1.6,5.9
AT,2004-03-01,1.6,5.9
AT,2004-04-01,1.6,6.2
AT,2004-04-01,1.6,6.1
AT,2004-04-01,1.6,5.9
AT,2004-05-01,2.1,5.3
AT,2004-05-01,2.1,5.7
AT,2004-05-01,2.1,5.7
AT,2004-06-01,2.3,5.3
AT,2004-06-01,2.3,5.6
AT,2004-06-01,2.3,5.6
AT,2004-07-01,2.1,5.2
AT,2004-07-01,2.1,5.5
AT,2004-07-01,2.1,5.6
AT,2004-08-01,2.2,5.4
AT,2004-08-01,2.2,5.7
AT,2004-08-01,2.2,5.8
AT,2004-09-01,1.8,5.8
AT,2004-09-01,1.8,6.1
AT,2004-09-01,1.8,5.9
AT,2004-10-01,2.3,5.9
AT,2004-10-01,2.3,6.2
AT,2004-10-01,2.3,5.9
AT,2004-11-01,2.3,5.6
AT,2004-11-01,2.3,5.7
AT,2004-11-01,2.3,5.9
AT,2004-12-01,2.5,5.8
AT,2004-12-01,2.5,5.9
AT,2004-12-01,2.5,5.8
AT,2005-01-01,2.4,6.2
AT,2005-01-01,2.4,5.7
AT,2005-01-01,2.4,5.8
AT,2005-02-01,2.3,6.6
AT,2005-02-01,2.3,5.8
AT,2005-02-01,2.3,5.9
AT,2005-03-01,2.4,6.9
AT,2005-03-01,2.4,5.9
AT,2005-03-01,2.4,5.9
AT,2005-04-01,2.3,5.9
AT,2005-04-01,2.3,5.8
AT,2005-04-01,2.3,6.0
AT,2005-05-01,1.9,5.9
AT,2005-05-01,1.9,6.3
AT,2005-05-01,1.9,6.0
AT,2005-06-01,2.0,5.8
AT,2005-06-01,2.0,6.2
AT,2005-06-01,2.0,6.0
AT,2005-07-01,2.1,6.0
AT,2005-07-01,2.1,6.1
AT,2005-07-01,2.1,6.0
AT,2005-08-01,1.9,5.5
AT,2005-08-01,1.9,5.8
AT,2005-08-01,1.9,6.0
AT,2005-09-01,2.5,5.7
AT,2005-09-01,2.5,6.2
AT,2005-09-01,2.5,6.0
AT,2005-10-01,2.1,6.1
AT,2005-10-01,2.1,6.1
AT,2005-10-01,2.1,6.1
AT,2005-11-01,1.7,6.1
AT,2005-11-01,1.7,6.2
AT,2005-11-01,1.7,6.1
AT,2005-12-01,1.5,5.7
AT,2005-12-01,1.5,6.1
AT,2005-12-01,1.5,6.0
AT,2006-01-01,1.5,6.8
AT,2006-01-01,1.5,6.0
AT,2006-01-01,1.5,6.0
AT,2006-02-01,1.5,7.0
AT,2006-02-01,1.5,6.0
AT,2006-02-01,1.5,6.0
AT,2006-03-01,1.3,7.0
AT,2006-03-01,1.3,6.2
AT,2006-03-01,1.3,5.9
AT,2006-04-01,2.1,5.8
AT,2006-04-01,2.1,5.7
AT,2006-04-01,2.1,5.8
AT,2006-05-01,2.1,4.9
AT,2006-05-01,2.1,5.4
AT,2006-05-01,2.1,5.6
AT,2006-06-01,1.9,5.7
AT,2006-06-01,1.9,6.0
AT,2006-06-01,1.9,5.6
AT,2006-07-01,1.9,5.4
AT,2006-07-01,1.9,5.5
AT,2006-07-01,1.9,5.5
AT,2006-08-01,2.1,4.7
AT,2006-08-01,2.1,5.2
AT,2006-08-01,2.1,5.3
AT,2006-09-01,1.4,4.9
AT,2006-09-01,1.4,5.2
AT,2006-09-01,1.4,5.3
AT,2006-10-01,1.2,5.1
AT,2006-10-01,1.2,5.2
AT,2006-10-01,1.2,5.3
AT,2006-11-01,1.5,5.1
AT,2006-11-01,1.5,5.3
AT,2006-11-01,1.5,5.3
AT,2006-12-01,1.6,5.3
AT,2006-12-01,1.6,5.5
AT,2006-12-01,1.6,5.3
AT,2007-01-01,1.7,5.7
AT,2007-01-01,1.7,5.1
AT,2007-01-01,1.7,5.4
AT,2007-02-01,1.7,6.3
AT,2007-02-01,1.7,5.5
AT,2007-02-01,1.7,5.3
AT,2007-03-01,1.9,5.8
AT,2007-03-01,1.9,5.1
AT,2007-03-01,1.9,5.3
AT,2007-04-01,1.8,5.6
AT,2007-04-01,1.8,5.6
AT,2007-04-01,1.8,5.3
AT,2007-05-01,1.9,5.4
AT,2007-05-01,1.9,5.7
AT,2007-05-01,1.9,5.3
AT,2007-06-01,1.9,4.8
AT,2007-06-01,1.9,5.0
AT,2007-06-01,1.9,5.3
AT,2007-07-01,2.0,5.3
AT,2007-07-01,2.0,5.6
AT,2007-07-01,2.0,5.2
AT,2007-08-01,1.7,5.2
AT,2007-08-01,1.7,5.4
AT,2007-08-01,1.7,5.2
AT,2007-09-01,2.1,4.5
AT,2007-09-01,2.1,4.8
AT,2007-09-01,2.1,5.1
AT,2007-10-01,2.9,4.8
AT,2007-10-01,2.9,5.1
AT,2007-10-01,2.9,5.0
AT,2007-11-01,3.2,4.9
AT,2007-11-01,3.2,4.9
AT,2007-11-01,3.2,4.9
AT,2007-12-01,3.5,4.3
AT,2007-12-01,3.5,4.5
AT,2007-12-01,3.5,4.8
AT,2008-01-01,3.1,5.0
AT,2008-01-01,3.1,4.6
AT,2008-01-01,3.1,4.7
AT,2008-02-01,3.1,5.5
AT,2008-02-01,3.1,4.6
AT,2008-02-01,3.1,4.6
AT,2008-03-01,3.5,5.1
AT,2008-03-01,3.5,4.4
AT,2008-03-01,3.5,4.5
AT,2008-04-01,3.4,4.0
AT,2008-04-01,3.4,4.2
AT,2008-04-01,3.4,4.4
AT,2008-05-01,3.8,4.0
AT,2008-05-01,3.8,4.1
AT,2008-05-01,3.8,4.3
AT,2008-06-01,4.0,3.7
AT,2008-06-01,4.0,4.0
AT,2008-06-01,4.0,4.3
AT,2008-07-01,3.8,4.0
AT,2008-07-01,3.8,4.3
AT,2008-07-01,3.8,4.4
AT,2008-08-01,3.6,4.5
AT,2008-08-01,3.6,4.5
AT,2008-08-01,3.6,4.4
AT,2008-09-01,3.7,3.9
AT,2008-09-01,3.7,4.2
AT,2008-09-01,3.7,4.4
AT,2008-10-01,3.0,4.0
AT,2008-10-01,3.0,4.3
AT,2008-10-01,3.0,4.5
AT,2008-11-01,2.3,4.7
AT,2008-11-01,2.3,4.8
AT,2008-11-01,2.3,4.7
AT,2008-12-01,1.5,4.9
AT,2008-12-01,1.5,5.0
AT,2008-12-01,1.5,4.8
AT,2009-01-01,1.2,5.5
AT,2009-01-01,1.2,5.1
AT,2009-01-01,1.2,5.0
AT,2009-02-01,1.3,5.7
AT,2009-02-01,1.3,4.9
AT,2009-02-01,1.3,5.1
AT,2009-03-01,0.6,6.0
AT,2009-03-01,0.6,5.4
AT,2009-03-01,0.6,5.3
AT,2009-04-01,0.5,5.9
AT,2009-04-01,0.5,5.7
AT,2009-04-01,0.5,5.5
AT,2009-05-01,0.1,5.2
AT,2009-05-01,0.1,5.6
AT,2009-05-01,0.1,5.6
AT,2009-06-01,-0.3,5.4
AT,2009-06-01,-0.3,5.9
AT,2009-06-01,-0.3,5.7
AT,2009-07-01,-0.4,6.0
AT,2009-07-01,-0.4,6.2
AT,2009-07-01,-0.4,5.8
AT,2009-08-01,0.2,5.4
AT,2009-08-01,0.2,5.7
AT,2009-08-01,0.2,5.8
AT,2009-09-01,0.0,6.1
AT,2009-09-01,0.0,6.5
AT,2009-09-01,0.0,5.8
AT,2009-10-01,0.1,5.4
AT,2009-10-01,0.1,5.8
AT,2009-10-01,0.1,5.8
AT,2009-11-01,0.6,6.1
AT,2009-11-01,0.6,6.1
AT,2009-11-01,0.6,5.7
AT,2009-12-01,1.1,5.3
AT,2009-12-01,1.1,5.4
AT,2009-12-01,1.1,5.7
AT,2010-01-01,1.2,5.6
AT,2010-01-01,1.2,5.2
AT,2010-01-01,1.2,5.5
AT,2010-02-01,0.9,6.3
AT,2010-02-01,0.9,5.4
AT,2010-02-01,0.9,5.5
AT,2010-03-01,1.8,6.4
AT,2010-03-01,1.8,5.6
AT,2010-03-01,1.8,5.4
AT,2010-04-01,1.8,5.4
AT,2010-04-01,1.8,5.4
AT,2010-04-01,1.8,5.4
AT,2010-05-01,1.7,4.9
AT,2010-05-01,1.7,5.2
AT,2010-05-01,1.7,5.3
AT,2010-06-01,1.8,5.1
AT,2010-06-01,1.8,5.4
AT,2010-06-01,1.8,5.3
AT,2010-07-01,1.7,4.9
AT,2010-07-01,1.7,5.1
AT,2010-07-01,1.7,5.2
AT,2010-08-01,1.6,4.8
AT,2010-08-01,1.6,5.2
AT,2010-08-01,1.6,5.2
AT,2010-09-01,1.7,4.9
AT,2010-09-01,1.7,5.2
AT,2010-09-01,1.7,5.1
AT,2010-10-01,2.0,4.8
AT,2010-10-01,2.0,5.0
AT,2010-10-01,2.0,5.0
AT,2010-11-01,1.8,4.6
AT,2010-11-01,1.8,4.8
AT,2010-11-01,1.8,4.9
AT,2010-12-01,2.2,4.6
AT,2010-12-01,2.2,4.8
AT,2010-12-01,2.2,4.9
AT,2011-01-01,2.5,5.4
AT,2011-01-01,2.5,4.8
AT,2011-01-01,2.5,5.0
AT,2011-02-01,3.2,6.6
AT,2011-02-01,3.2,5.6
AT,2011-02-01,3.2,5.0
AT,2011-03-01,3.3,5.5
AT,2011-03-01,3.3,5.0
AT,2011-03-01,3.3,5.0
AT,2011-04-01,3.7,4.9
AT,2011-04-01,3.7,4.9
AT,2011-04-01,3.7,5.0
AT,2011-05-01,3.7,4.7
AT,2011-05-01,3.7,4.9
AT,2011-05-01,3.7,4.9
AT,2011-06-01,3.7,4.2
AT,2011-06-01,3.7,4.6
AT,2011-06-01,3.7,4.8
AT,2011-07-01,3.8,4.2
AT,2011-07-01,3.8,4.4
AT,2011-07-01,3.8,4.7
AT,2011-08-01,3.7,4.0
AT,2011-08-01,3.7,4.3
AT,2011-08-01,3.7,4.6
AT,2011-09-01,3.9,4.1
AT,2011-09-01,3.9,4.3
AT,2011-09-01,3.9,4.7
AT,2011-10-01,3.8,4.9
AT,2011-10-01,3.8,5.3
AT,2011-10-01,3.8,4.9
AT,2011-11-01,3.8,5.3
AT,2011-11-01,3.8,5.3
AT,2011-11-01,3.8,5.0
AT,2011-12-01,3.4,5.0
AT,2011-12-01,3.4,5.1
AT,2011-12-01,3.4,4.9
AT,2012-01-01,2.9,4.8
AT,2012-01-01,2.9,4.6
AT,2012-01-01,2.9,4.9
AT,2012-02-01,2.6,6.2
AT,2012-02-01,2.6,5.1
AT,2012-02-01,2.6,4.9
AT,2012-03-01,2.6,5.3
AT,2012-03-01,2.6,4.9
AT,2012-03-01,2.6,4.9
AT,2012-04-01,2.3,4.9
AT,2012-04-01,2.3,5.0
AT,2012-04-01,2.3,5.1
AT,2012-05-01,2.2,5.0
AT,2012-05-01,2.2,5.1
AT,2012-05-01,2.2,5.2
AT,2012-06-01,2.2,5.1
AT,2012-06-01,2.2,5.5
AT,2012-06-01,2.2,5.4
AT,2012-07-01,2.1,5.1
AT,2012-07-01,2.1,5.4
AT,2012-07-01,2.1,5.4
AT,2012-08-01,2.3,5.2
AT,2012-08-01,2.3,5.6
AT,2012-08-01,2.3,5.5
AT,2012-09-01,2.8,5.2
AT,2012-09-01,2.8,5.5
AT,2012-09-01,2.8,5.5
AT,2012-10-01,2.9,4.9
AT,2012-10-01,2.9,5.3
AT,2012-10-01,2.9,5.5
AT,2012-11-01,2.9,5.4
AT,2012-11-01,2.9,5.5
AT,2012-11-01,2.9,5.6
AT,2012-12-01,2.9,5.2
AT,2012-12-01,2.9,5.4
AT,2012-12-01,2.9,5.6
AT,2013-01-01,2.8,6.5
AT,2013-01-01,2.8,6.0
AT,2013-01-01,2.8,5.7
AT,2013-02-01,2.6,6.6
AT,2013-02-01,2.6,5.7
AT,2013-02-01,2.6,5.7
AT,2013-03-01,2.4,6.8
AT,2013-03-01,2.4,5.9
AT,2013-03-01,2.4,5.7
AT,2013-04-01,2.1,5.4
AT,2013-04-01,2.1,5.4
AT,2013-04-01,2.1,5.6
AT,2013-05-01,2.4,5.1
AT,2013-05-01,2.4,5.4
AT,2013-05-01,2.4,5.5
AT,2013-06-01,2.2,5.0
AT,2013-06-01,2.2,5.5
AT,2013-06-01,2.2,5.6
AT,2013-07-01,2.1,5.6
AT,2013-07-01,2.1,5.7
AT,2013-07-01,2.1,5.6
AT,2013-08-01,2.0,5.2
AT,2013-08-01,2.0,5.5
AT,2013-08-01,2.0,5.7
AT,2013-09-01,1.8,5.5
AT,2013-09-01,1.8,5.9
AT,2013-09-01,1.8,5.7
AT,2013-10-01,1.5,5.5
AT,2013-10-01,1.5,5.8
AT,2013-10-01,1.5,5.7
AT,2013-11-01,1.5,5.9
AT,2013-11-01,1.5,5.9
AT,2013-11-01,1.5,5.8
AT,2013-12-01,2.0,5.6
AT,2013-12-01,2.0,5.9
AT,2013-12-01,2.0,5.8
AT,2014-01-01,1.5,6.9
AT,2014-01-01,1.5,6.3
AT,2014-01-01,1.5,5.8
AT,2014-02-01,1.5,6.7
AT,2014-02-01,1.5,5.8
AT,2014-02-01,1.5,5.9
AT,2014-03-01,1.5,7.0
AT,2014-03-01,1.5,6.2
AT,2014-03-01,1.5,5.8
AT,2014-04-01,1.6,5.5
AT,2014-04-01,1.6,5.5
AT,2014-04-01,1.6,5.8
AT,2014-05-01,1.5,5.4
AT,2014-05-01,1.5,5.9
AT,2014-05-01,1.5,5.9
AT,2014-06-01,1.7,6.1
AT,2014-06-01,1.7,6.2
AT,2014-06-01,1.7,6.0
AT,2014-07-01,1.7,5.8
AT,2014-07-01,1.7,6.2
AT,2014-07-01,1.7,6.1
AT,2014-08-01,1.5,5.4
AT,2014-08-01,1.5,5.9
AT,2014-08-01,1.5,6.1
AT,2014-09-01,1.4,5.9
AT,2014-09-01,1.4,6.1
AT,2014-09-01,1.4,6.1
AT,2014-10-01,1.4,5.7
AT,2014-10-01,1.4,6.0
AT,2014-10-01,1.4,6.1
AT,2014-11-01,1.5,6.0
AT,2014-11-01,1.5,6.2
AT,2014-11-01,1.5,6.1
AT,2014-12-01,0.8,6.0
AT,2014-12-01,0.8,6.1
AT,2014-12-01,0.8,6.1
AT,2015-01-01,0.5,6.5
AT,2015-01-01,0.5,5.9
AT,2015-01-01,0.5,6.1
AT,2015-02-01,0.5,6.9
AT,2015-02-01,0.5,5.9
AT,2015-02-01,0.5,6.1
AT,2015-03-01,0.9,6.9
AT,2015-03-01,0.9,6.2
AT,2015-03-01,0.9,6.1
AT,2015-04-01,0.9,6.2
AT,2015-04-01,0.9,6.2
AT,2015-04-01,0.9,6.2
AT,2015-05-01,1.0,6.1
AT,2015-05-01,1.0,6.4
AT,2015-05-01,1.0,6.2
AT,2015-06-01,1.0,5.8
AT,2015-06-01,1.0,6.2
AT,2015-06-01,1.0,6.1
AT,2015-07-01,1.1,5.7
AT,2015-07-01,1.1,6.0
AT,2015-07-01,1.1,6.1
AT,2015-08-01,1.0,5.6
AT,2015-08-01,1.0,5.9
AT,2015-08-01,1.0,6.1
AT,2015-09-01,0.6,5.9
AT,2015-09-01,0.6,6.2
AT,2015-09-01,0.6,6.1
AT,2015-10-01,0.7,5.5
AT,2015-10-01,0.7,6.0
AT,2015-10-01,0.7,6.2
AT,2015-11-01,0.5,6.6
AT,2015-11-01,0.5,6.6
AT,2015-11-01,0.5,6.3
AT,2015-12-01,1.1,6.1
AT,2015-12-01,1.1,6.3
AT,2015-12-01,1.1,6.3
AT,2016-01-01,1.4,7.3
AT,2016-01-01,1.4,6.7
AT,2016-01-01,1.4,6.4
AT,2016-02-01,1.0,7.6
AT,2016-02-01,1.0,6.3
AT,2016-02-01,1.0,6.4
AT,2016-03-01,0.7,6.9
AT,2016-03-01,0.7,6.3
AT,2016-03-01,0.7,6.4
AT,2016-04-01,0.6,6.2
AT,2016-04-01,0.6,6.3
AT,2016-04-01,0.6,6.4
AT,2016-05-01,0.6,6.5
AT,2016-05-01,0.6,6.8
AT,2016-05-01,0.6,6.5
AT,2016-06-01,0.6,6.3
AT,2016-06-01,0.6,6.7
AT,2016-06-01,0.6,6.6
AT,2016-07-01,0.6,6.2
AT,2016-07-01,0.6,6.6
AT,2016-07-01,0.6,6.6
AT,2016-08-01,0.6,6.5
AT,2016-08-01,0.6,6.8
AT,2016-08-01,0.6,6.5
AT,2016-09-01,1.1,6.1
AT,2016-09-01,1.1,6.5
AT,2016-09-01,1.1,6.4
AT,2016-10-01,1.4,5.9
AT,2016-10-01,1.4,6.4
AT,2016-10-01,1.4,6.3
AT,2016-11-01,1.5,6.0
AT,2016-11-01,1.5,6.2
AT,2016-11-01,1.5,6.2
AT,2016-12-01,1.6,5.9
AT,2016-12-01,1.6,6.0
AT,2016-12-01,1.6,6.2
AT,2017-01-01,2.1,6.7
AT,2017-01-01,2.1,6.3
AT,2017-01-01,2.1,6.2
AT,2017-02-01,2.4,7.2
AT,2017-02-01,2.4,6.1
AT,2017-02-01,2.4,6.2
AT,2017-03-01,2.1,6.8
AT,2017-03-01,2.1,6.1
AT,2017-03-01,2.1,6.1
AT,2017-04-01,2.3,5.8
AT,2017-04-01,2.3,6.0
AT,2017-04-01,2.3,6.1
AT,2017-05-01,2.1,5.8
AT,2017-05-01,2.1,6.1
AT,2017-05-01,2.1,6.0
AT,2017-06-01,2.0,5.2
AT,2017-06-01,2.0,5.6
AT,2017-06-01,2.0,5.9
AT,2017-07-01,2.0,5.7
AT,2017-07-01,2.0,5.9
AT,2017-07-01,2.0,5.9
AT,2017-08-01,2.1,5.5
AT,2017-08-01,2.1,6.0
AT,2017-08-01,2.1,5.9
AT,2017-09-01,2.5,5.6
AT,2017-09-01,2.5,5.8
AT,2017-09-01,2.5,5.9
AT,2017-10-01,2.4,5.3
AT,2017-10-01,2.4,5.6
AT,2017-10-01,2.4,5.8
AT,2017-11-01,2.4,5.8
AT,2017-11-01,2.4,6.1
AT,2017-11-01,2.4,5.8
AT,2017-12-01,2.3,5.7
AT,2017-12-01,2.3,5.8
AT,2017-12-01,2.3,5.7
AT,2018-01-01,1.9,6.4
AT,2018-01-01,1.9,5.6
AT,2018-01-01,1.9,5.6
AT,2018-02-01,1.9,6.1
AT,2018-02-01,1.9,5.4
AT,2018-02-01,1.9,5.5
AT,2018-03-01,2.0,5.8
AT,2018-03-01,2.0,5.3
AT,2018-03-01,2.0,5.3
AT,2018-04-01,2.0,5.2
AT,2018-04-01,2.0,5.1
AT,2018-04-01,2.0,5.2
AT,2018-05-01,2.1,4.4
AT,2018-05-01,2.1,4.9
AT,2018-05-01,2.1,5.1
AT,2018-06-01,2.3,4.8
AT,2018-06-01,2.3,5.0
AT,2018-06-01,2.3,5.2
AT,2018-07-01,2.3,5.1
AT,2018-07-01,2.3,5.3
