country,date,unemployment
FR,2018-02,9.3
IT,2018-02,10.8
NL,2018-02,5.1
PT,2018-02,7.7
AT,2018-02,5.5
BE,2018-02,6.0
DE,2018-02,3.3
ES,2018-02,16.2
FR,2018-02,9.3
NL,2018-02,5.1
PT,2018-02,7.7
AT,2018-03,5.8
BE,2018-03,6.1
DE,2018-03,3.3
ES,2018-03,16.5
FR,2018-03,9.3
IT,2018-03,11.5
NL,2018-03,5.3
PT,2018-03,7.8
AT,2018-03,5.3
BE,2018-03,6.2
DE,2018-03,3.3
ES,2018-03,15.9
FR,2018-03,9.3
IT,2018-03,10.9
NL,2018-03,5.0
PT,2018-03,7.6
AT,2018-03,5.3
BE,2018-03,6.2
DE,2018-03,3.3
ES,2018-03,15.9
FR,2018-03,9.2
NL,2018-03,5.0
PT,2018-03,7.6
AT,2018-04,5.2
BE,2018-04,6.3
DE,2018-04,3.3
ES,2018-04,15.9
FR,2018-04,8.9
IT,2018-04,11.3
NL,2018-04,5.1
PT,2018-04,7.3
AT,2018-04,5.1
BE,2018-04,6.4
DE,2018-04,3.2
ES,2018-04,15.7
FR,2018-04,9.2
IT,2018-04,11.0
NL,2018-04,4.9
PT,2018-04,7.3
AT,2018-04,5.2
BE,2018-04,6.4
DE,2018-04,3.2
ES,2018-04,15.7
FR,2018-04,9.1
NL,2018-04,4.9
PT,2018-04,7.4
AT,2018-05,4.4
BE,2018-05,6.1
DE,2018-05,3.2
ES,2018-05,15.3
FR,2018-05,8.7
IT,2018-05,10.4
NL,2018-05,4.9
PT,2018-05,7.0
AT,2018-05,4.9
BE,2018-05,6.4
DE,2018-05,3.2
ES,2018-05,15.5
FR,2018-05,9.1
IT,2018-05,10.6
NL,2018-05,4.9
PT,2018-05,7.3
AT,2018-05,5.1
BE,2018-05,6.4
DE,2018-05,3.2
ES,2018-05,15.5
FR,2018-05,9.1
NL,2018-05,4.9
PT,2018-05,7.3
AT,2018-06,4.8
BE,2018-06,5.9
DE,2018-06,3.3
ES,2018-06,14.7
FR,2018-06,8.4
IT,2018-06,10.4
NL,2018-06,4.7
PT,2018-06,6.6
AT,2018-06,5.0
BE,2018-06,6.2
DE,2018-06,3.2
ES,2018-06,15.2
FR,2018-06,9.0
IT,2018-06,10.7
NL,2018-06,4.9
PT,2018-06,7.1
AT,2018-06,5.2
BE,2018-06,6.2
DE,2018-06,3.2
ES,2018-06,15.2
FR,2018-06,9.0
NL,2018-06,4.9
PT,2018-06,7.1
AT,2018-07,5.1
BE,2018-07,6.1
DE,2018-07,3.1
ES,2018-07,14.5
FR,2018-07,8.6
IT,2018-07,9.6
NL,2018-07,4.6
PT,2018-07,6.6
AT,2018-07,5.3
BE,2018-07,5.9
DE,2018-07,3.2
ES,2018-07,15.0
FR,2018-07,9.0
IT,2018-07,10.3
NL,2018-07,4.9
PT,2018-07,7.1
AT,2018-07,5.2
BE,2018-07,5.9
DE,2018-07,3.2
ES,2018-07,15.0
FR,2018-07,9.0
NL,2018-07,4.9
PT,2018-07,7.1
AT,2018-08,5.0
BE,2018-08,5.9
DE,2018-08,3.2
ES,2018-08,14.6
FR,2018-08,9.1
IT,2018-08,8.5
NL,2018-08,4.5
PT,2018-08,6.9
AT,2018-08,5.4
BE,2018-08,5.7
DE,2018-08,3.2
ES,2018-08,14.8
FR,2018-08,8.9
IT,2018-08,10.1
NL,2018-08,4.9
PT,2018-08,7.2
AT,2018-08,5.2
BE,2018-08,5.7
DE,2018-08,3.2
ES,2018-08,14.8
FR,2018-08,9.0
NL,2018-08,4.9
PT,2018-08,7.1
AT,2018-09,5.0
BE,2018-09,5.7
DE,2018-09,3.1
ES,2018-09,14.6
FR,2018-09,8.8
IT,2018-09,9.9
NL,2018-09,4.8
PT,2018-09,6.7
AT,2018-09,5.4
BE,2018-09,5.6
DE,2018-09,3.1
ES,2018-09,14.7
FR,2018-09,8.9
IT,2018-09,10.3
NL,2018-09,4.8
PT,2018-09,6.8
AT,2018-09,5.3
BE,2018-09,5.6
DE,2018-09,3.1
ES,2018-09,14.7
FR,2018-09,8.9
NL,2018-09,4.8
PT,2018-09,6.8
AT,2018-10,5.1
BE,2018-10,5.7
DE,2018-10,3.0
ES,2018-10,14.6
FR,2018-10,8.9
IT,2018-10,11.2
NL,2018-10,4.7
PT,2018-10,6.8
AT,2018-10,5.2
BE,2018-10,5.7
DE,2018-10,3.1
ES,2018-10,14.7
FR,2018-10,8.8
IT,2018-10,10.7
NL,2018-10,4.7
PT,2018-10,6.7
AT,2018-10,5.3
BE,2018-10,5.7
DE,2018-10,3.1
ES,2018-10,14.6
FR,2018-10,8.8
NL,2018-10,4.7
PT,2018-10,6.7
AT,2018-11,4.5
BE,2018-11,5.7
DE,2018-11,3.0
ES,2018-11,14.5
FR,2018-11,9.0
IT,2018-11,11.0
NL,2018-11,4.5
PT,2018-11,6.8
AT,2018-11,4.9
BE,2018-11,5.8
DE,2018-11,3.1
ES,2018-11,14.6
FR,2018-11,8.8
IT,2018-11,10.5
NL,2018-11,4.6
PT,2018-11,6.7
AT,2018-11,5.2
BE,2018-11,5.8
DE,2018-11,3.1
ES,2018-11,14.5
FR,2018-11,8.7
NL,2018-11,4.6
PT,2018-11,6.7
AT,2018-12,5.1
BE,2018-12,5.7
DE,2018-12,2.9
ES,2018-12,14.3
FR,2018-12,9.0
IT,2018-12,10.2
NL,2018-12,4.4
PT,2018-12,6.9
AT,2018-12,5.2
BE,2018-12,5.7
DE,2018-12,3.1
ES,2018-12,14.4
FR,2018-12,8.8
IT,2018-12,10.3
NL,2018-12,4.6
PT,2018-12,6.7
AT,2018-12,5.2
BE,2018-12,5.7
DE,2018-12,3.1
ES,2018-12,14.4
FR,2018-12,8.8
NL,2018-12,4.6
PT,2018-12,6.7
AT,2019-01,5.5
BE,2019-01,5.7
DE,2019-01,3.2
ES,2019-01,14.7
FR,2019-01,9.3
IT,2019-01,11.3
NL,2019-01,4.9
PT,2019-01,7.0
AT,2019-01,5.0
BE,2019-01,5.6
DE,2019-01,3.0
ES,2019-01,14.3
FR,2019-01,8.8
IT,2019-01,10.4
NL,2019-01,4.6
PT,2019-01,6.6
AT,2019-01,5.2
BE,2019-01,5.6
DE,2019-01,3.0
ES,2019-01,14.3
FR,2019-01,8.7
NL,2019-01,4.6
PT,2019-01,6.6
AT,2019-02,6.0
BE,2019-02,5.6
DE,2019-02,3.0
ES,2019-02,14.8
FR,2019-02,9.1
IT,2019-02,11.3
NL,2019-02,4.7
PT,2019-02,7.0
AT,2019-02,5.1
BE,2019-02,5.5
DE,2019-02,3.0
ES,2019-02,14.2
FR,2019-02,8.7
IT,2019-02,10.5
NL,2019-02,4.4
PT,2019-02,6.6
AT,2019-02,5.2
BE,2019-02,5.5
DE,2019-02,3.0
ES,2019-02,14.2
FR,2019-02,8.7
NL,2019-02,4.4
PT,2019-02,6.6
AT,2019-03,5.7
BE,2019-03,5.5
DE,2019-03,3.3
ES,2019-03,14.7
FR,2019-03,8.7
IT,2019-03,10.5
NL,2019-03,4.6
PT,2019-03,6.8
AT,2019-03,5.1
BE,2019-03,5.5
DE,2019-03,3.0
ES,2019-03,14.2
FR,2019-03,8.7
IT,2019-03,10.3
NL,2019-03,4.4
PT,2019-03,6.6
AT,2019-03,5.1
BE,2019-03,5.5
DE,2019-03,3.0
ES,2019-03,14.2
FR,2019-03,8.7
NL,2019-03,4.4
PT,2019-03,6.6
AT,2019-04,5.0
BE,2019-04,5.5
DE,2019-04,3.0
ES,2019-04,14.3
FR,2019-04,8.2
IT,2019-04,10.3
NL,2019-04,4.5
PT,2019-04,6.7
AT,2019-04,5.1
BE,2019-04,5.6
DE,2019-04,2.9
ES,2019-04,14.2
FR,2019-04,8.5
IT,2019-04,10.3
NL,2019-04,4.3
PT,2019-04,6.7
AT,2019-04,5.1
BE,2019-04,5.6
DE,2019-04,2.9
ES,2019-04,14.2
FR,2019-04,8.5
NL,2019-04,4.3
PT,2019-04,6.7
AT,2019-05,4.7
BE,2019-05,5.3
DE,2019-05,2.8
ES,2019-05,14.0
FR,2019-05,8.0
IT,2019-05,9.6
NL,2019-05,4.3
PT,2019-05,6.4
AT,2019-05,4.9
BE,2019-05,5.5
DE,2019-05,2.9
ES,2019-05,14.3
FR,2019-05,8.5
IT,2019-05,10.0
NL,2019-05,4.3
PT,2019-05,6.7
AT,2019-05,5.0
BE,2019-05,5.5
DE,2019-05,2.9
ES,2019-05,14.2
FR,2019-05,8.5
NL,2019-05,4.3
PT,2019-05,6.7
AT,2019-06,4.3
BE,2019-06,5.2
DE,2019-06,2.8
ES,2019-06,13.8
FR,2019-06,7.9
IT,2019-06,9.2
NL,2019-06,4.3
PT,2019-06,6.2
AT,2019-06,4.6
BE,2019-06,5.5
DE,2019-06,2.9
ES,2019-06,14.2
FR,2019-06,8.5
IT,2019-06,9.6
NL,2019-06,4.4
PT,2019-06,6.7
AT,2019-06,4.9
BE,2019-06,5.5
DE,2019-06,2.9
ES,2019-06,14.2
FR,2019-06,8.4
NL,2019-06,4.4
PT,2019-06,6.7
AT,2019-07,4.6
BE,2019-07,5.4
DE,2019-07,2.9
ES,2019-07,13.8
FR,2019-07,8.1
IT,2019-07,9.4
NL,2019-07,4.2
PT,2019-07,6.2
AT,2019-07,4.8
BE,2019-07,5.3
DE,2019-07,2.9
ES,2019-07,14.2
FR,2019-07,8.4
IT,2019-07,9.6
NL,2019-07,4.4
PT,2019-07,6.6
AT,2019-07,4.9
BE,2019-07,5.3
DE,2019-07,2.9
ES,2019-07,14.2
FR,2019-07,8.4
NL,2019-07,4.4
PT,2019-07,6.6
AT,2019-08,4.7
BE,2019-08,5.4
DE,2019-08,3.0
ES,2019-08,14.0
FR,2019-08,8.6
IT,2019-08,8.2
NL,2019-08,4.2
PT,2019-08,6.3
AT,2019-08,5.0
BE,2019-08,5.1
DE,2019-08,2.9
ES,2019-08,14.1
FR,2019-08,8.3
IT,2019-08,9.4
NL,2019-08,4.5
PT,2019-08,6.5
AT,2019-08,4.9
BE,2019-08,5.1
DE,2019-08,2.9
ES,2019-08,14.1
FR,2019-08,8.3
NL,2019-08,4.5
PT,2019-08,6.5
AT,2019-09,4.3
BE,2019-09,5.3
DE,2019-09,2.8
ES,2019-09,13.9
FR,2019-09,8.2
IT,2019-09,9.8
NL,2019-09,4.5
PT,2019-09,6.6
AT,2019-09,4.5
BE,2019-09,5.1
DE,2019-09,2.9
ES,2019-09,14.0
FR,2019-09,8.2
IT,2019-09,9.7
NL,2019-09,4.5
PT,2019-09,6.6
AT,2019-09,4.9
BE,2019-09,5.2
DE,2019-09,2.9
ES,2019-09,14.0
FR,2019-09,8.2
NL,2019-09,4.5
PT,2019-09,6.6
AT,2019-10,4.7
BE,2019-10,5.2
DE,2019-10,2.8
ES,2019-10,13.9
FR,2019-10,8.4
IT,2019-10,9.9
NL,2019-10,4.5
PT,2019-10,6.6
AT,2019-10,4.8
BE,2019-10,5.2
DE,2019-10,2.9
ES,2019-10,14.0
FR,2019-10,8.2
IT,2019-10,9.5
NL,2019-10,4.5
PT,2019-10,6.5
AT,2019-10,4.8
BE,2019-10,5.2
DE,2019-10,2.9
ES,2019-10,14.0
FR,2019-10,8.2
NL,2019-10,4.5
PT,2019-10,6.6
AT,2019-11,4.0
BE,2019-11,5.1
DE,2019-11,2.9
ES,2019-11,13.8
FR,2019-11,8.4
IT,2019-11,9.9
NL,2019-11,4.5
PT,2019-11,6.9
AT,2019-11,4.3
BE,2019-11,5.2
DE,2019-11,3.0
ES,2019-11,13.9
FR,2019-11,8.2
IT,2019-11,9.8
NL,2019-11,4.5
PT,2019-11,6.7
AT,2019-11,4.7
BE,2019-11,5.2
DE,2019-11,3.0
ES,2019-11,13.9
FR,2019-11,8.2
NL,2019-11,4.5
PT,2019-11,6.7
AT,2019-12,4.6
BE,2019-12,5.2
DE,2019-12,2.9
ES,2019-12,13.6
FR,2019-12,8.4
IT,2019-12,9.8
NL,2019-12,4.0
PT,2019-12,7.1
AT,2019-12,4.5
BE,2019-12,5.2
DE,2019-12,3.1
ES,2019-12,13.8
FR,2019-12,8.2
IT,2019-12,9.8
NL,2019-12,4.3
PT,2019-12,6.8
AT,2019-12,4.7
BE,2019-12,5.2
DE,2019-12,3.1
ES,2019-12,13.8
FR,2019-12,8.2
NL,2019-12,4.3
PT,2019-12,6.8
AT,2020-01,4.8
BE,2020-01,5.2
DE,2020-01,3.1
ES,2020-01,14.2
FR,2020-01,8.7
IT,2020-01,10.5
NL,2020-01,4.3
PT,2020-01,7.2
AT,2020-01,4.5
BE,2020-01,5.1
DE,2020-01,3.2
ES,2020-01,13.8
FR,2020-01,8.2
IT,2020-01,9.6
NL,2020-01,4.1
PT,2020-01,6.8
AT,2020-01,4.7
BE,2020-01,5.1
DE,2020-01,3.2
ES,2020-01,13.9
FR,2020-01,8.1
NL,2020-01,4.1
PT,2020-01,6.8
AT,2020-02,5.5
BE,2020-02,5.1
DE,2020-02,3.5
ES,2020-02,14.1
FR,2020-02,8.1
IT,2020-02,10.0
NL,2020-02,4.2
PT,2020-02,6.9
AT,2020-02,4.6
BE,2020-02,5.0
DE,2020-02,3.3
ES,2020-02,13.6
FR,2020-02,7.8
IT,2020-02,9.5
NL,2020-02,4.0
PT,2020-02,6.5
AT,2020-02,4.8
BE,2020-02,5.0
DE,2020-02,3.3
ES,2020-02,14.1
FR,2020-02,7.8
NL,2020-02,4.0
PT,2020-02,6.4
AT,2020-03,5.4
BE,2020-03,4.9
DE,2020-03,3.6
ES,2020-03,15.0
FR,2020-03,7.5
IT,2020-03,7.6
NL,2020-03,4.3
PT,2020-03,6.1
AT,2020-03,4.9
BE,2020-03,5.0
DE,2020-03,3.4
ES,2020-03,14.5
FR,2020-03,7.6
IT,2020-03,7.7
NL,2020-03,4.1
PT,2020-03,5.8
AT,2020-03,5.0
BE,2020-03,5.0
DE,2020-03,3.4
ES,2020-03,14.4
FR,2020-03,7.6
NL,2020-03,4.1
PT,2020-03,6.0
AT,2020-04,6.1
BE,2020-04,4.8
DE,2020-04,3.4
ES,2020-04,15.3
FR,2020-04,7.2
IT,2020-04,6.4
NL,2020-04,4.6
PT,2020-04,5.7
AT,2020-04,6.1
BE,2020-04,4.9
DE,2020-04,3.5
ES,2020-04,15.3
FR,2020-04,7.6
IT,2020-04,7.4
NL,2020-04,4.5
PT,2020-04,5.7
AT,2020-04,6.0
BE,2020-04,4.9
DE,2020-04,3.5
ES,2020-04,14.6
FR,2020-04,7.7
NL,2020-04,4.5
PT,2020-04,5.8
AT,2020-05,6.8
BE,2020-05,4.8
DE,2020-05,3.6
ES,2020-05,15.2
FR,2020-05,6.5
IT,2020-05,8.0
NL,2020-05,4.6
PT,2020-05,5.7
AT,2020-05,7.2
BE,2020-05,5.0
DE,2020-05,3.7
ES,2020-05,15.5
FR,2020-05,6.9
IT,2020-05,8.7
NL,2020-05,4.6
PT,2020-05,6.1
AT,2020-05,7.0
BE,2020-05,5.0
DE,2020-05,3.7
ES,2020-05,14.9
FR,2020-05,7.8
NL,2020-05,4.6
PT,2020-05,6.2
AT,2020-06,7.4
BE,2020-06,5.1
DE,2020-06,3.8
ES,2020-06,15.5
FR,2020-06,6.8
IT,2020-06,9.4
NL,2020-06,5.3
PT,2020-06,7.1
AT,2020-06,7.7
BE,2020-06,5.4
DE,2020-06,3.8
ES,2020-06,16.0
FR,2020-06,7.3
IT,2020-06,9.6
NL,2020-06,5.4
PT,2020-06,7.5
AT,2020-06,7.0
BE,2020-06,5.4
DE,2020-06,3.8
ES,2020-06,15.3
FR,2020-06,7.9
NL,2020-06,5.4
PT,2020-06,7.4
AT,2020-07,6.3
BE,2020-07,6.2
DE,2020-07,4.0
ES,2020-07,15.9
FR,2020-07,8.3
IT,2020-07,10.6
NL,2020-07,5.3
PT,2020-07,7.8
AT,2020-07,6.7
BE,2020-07,6.0
DE,2020-07,3.8
ES,2020-07,16.2
FR,2020-07,8.6
IT,2020-07,10.3
NL,2020-07,5.5
PT,2020-07,8.2
AT,2020-07,6.7
BE,2020-07,6.0
DE,2020-07,3.8
ES,2020-07,15.8
FR,2020-07,8.1
NL,2020-07,5.5
PT,2020-07,8.1
AT,2020-08,6.0
BE,2020-08,6.7
DE,2020-08,3.9
ES,2020-08,16.4
FR,2020-08,9.4
IT,2020-08,9.6
NL,2020-08,5.2
PT,2020-08,8.2
AT,2020-08,6.4
BE,2020-08,6.4
DE,2020-08,3.9
ES,2020-08,16.5
FR,2020-08,9.0
IT,2020-08,10.1
NL,2020-08,5.5
PT,2020-08,8.4
AT,2020-08,6.5
BE,2020-08,6.4
DE,2020-08,3.9
ES,2020-08,16.1
FR,2020-08,8.3
NL,2020-08,5.5
PT,2020-08,8.4
AT,2020-09,6.0
BE,2020-09,6.4
DE,2020-09,3.8
ES,2020-09,16.4
FR,2020-09,9.1
IT,2020-09,10.4
NL,2020-09,5.4
PT,2020-09,8.2
AT,2020-09,6.2
BE,2020-09,6.3
DE,2020-09,3.8
ES,2020-09,16.4
FR,2020-09,9.0
IT,2020-09,10.0
NL,2020-09,5.4
PT,2020-09,8.2
AT,2020-09,6.4
BE,2020-09,6.3
DE,2020-09,3.8
ES,2020-09,16.1
FR,2020-09,8.3
NL,2020-09,5.4
PT,2020-09,8.2
AT,2020-10,5.7
BE,2020-10,5.8
DE,2020-10,3.4
ES,2020-10,16.3
FR,2020-10,8.5
IT,2020-10,10.5
NL,2020-10,5.3
PT,2020-10,7.9
AT,2020-10,6.0
BE,2020-10,5.8
DE,2020-10,3.8
ES,2020-10,16.3
FR,2020-10,8.3
IT,2020-10,10.0
NL,2020-10,5.3
PT,2020-10,7.8
AT,2020-10,6.4
BE,2020-10,5.8
DE,2020-10,3.8
ES,2020-10,16.1
FR,2020-10,8.2
NL,2020-10,5.3
PT,2020-10,7.8
AT,2020-11,5.7
BE,2020-11,5.6
DE,2020-11,3.9
ES,2020-11,16.1
FR,2020-11,8.2
IT,2020-11,9.0
NL,2020-11,5.0
PT,2020-11,7.4
AT,2020-11,6.1
BE,2020-11,5.8
DE,2020-11,3.8
ES,2020-11,16.2
FR,2020-11,8.1
IT,2020-11,9.5
NL,2020-11,5.0
PT,2020-11,7.2
AT,2020-11,6.5
BE,2020-11,5.7
DE,2020-11,3.8
ES,2020-11,16.1
FR,2020-11,8.0
NL,2020-11,5.0
PT,2020-11,7.3
AT,2020-12,6.6
BE,2020-12,5.9
DE,2020-12,3.5
ES,2020-12,16.0
FR,2020-12,8.1
IT,2020-12,9.6
NL,2020-12,4.7
PT,2020-12,7.1
AT,2020-12,6.8
BE,2020-12,6.0
DE,2020-12,3.8
ES,2020-12,16.2
FR,2020-12,7.9
IT,2020-12,9.7
NL,2020-12,4.9
PT,2020-12,6.9
AT,2020-12,6.7
BE,2020-12,6.0
DE,2020-12,3.8
ES,2020-12,16.1
FR,2020-12,7.9
NL,2020-12,4.9
PT,2020-12,6.9
AT,2021-01,8.4
BE,2021-01,6.6
DE,2021-01,4.1
ES,2021-01,16.2
FR,2021-01,8.5
IT,2021-01,10.9
NL,2021-01,4.9
PT,2021-01,7.3
AT,2021-01,7.4
BE,2021-01,6.5
DE,2021-01,3.9
ES,2021-01,15.9
FR,2021-01,8.1
IT,2021-01,10.2
NL,2021-01,4.7
PT,2021-01,6.9
AT,2021-01,6.8
BE,2021-01,6.5
DE,2021-01,3.9
ES,2021-01,15.9
FR,2021-01,8.1
NL,2021-01,4.7
PT,2021-01,6.9
AT,2021-02,8.2
BE,2021-02,6.8
DE,2021-02,4.2
ES,2021-02,16.3
FR,2021-02,8.4
IT,2021-02,10.7
NL,2021-02,4.9
PT,2021-02,7.2
AT,2021-02,7.1
BE,2021-02,6.8
DE,2021-02,3.9
ES,2021-02,15.7
FR,2021-02,8.2
IT,2021-02,10.1
NL,2021-02,4.7
PT,2021-02,6.8
AT,2021-02,6.8
BE,2021-02,6.8
DE,2021-02,3.9
ES,2021-02,15.6
FR,2021-02,8.2
NL,2021-02,4.7
PT,2021-02,6.8
AT,2021-03,7.3
BE,2021-03,6.7
DE,2021-03,4.0
ES,2021-03,16.0
FR,2021-03,8.1
IT,2021-03,10.4
NL,2021-03,4.7
PT,2021-03,6.9
AT,2021-03,6.9
BE,2021-03,6.7
DE,2021-03,3.9
ES,2021-03,15.5
FR,2021-03,8.2
IT,2021-03,10.2
NL,2021-03,4.6
PT,2021-03,6.7
AT,2021-03,6.8
BE,2021-03,6.7
DE,2021-03,3.9
ES,2021-03,15.5
FR,2021-03,8.2
NL,2021-03,4.6
PT,2021-03,6.9
AT,2021-04,7.3
BE,2021-04,6.4
DE,2021-04,3.9
ES,2021-04,15.7
FR,2021-04,7.9
IT,2021-04,10.1
NL,2021-04,4.5
PT,2021-04,7.2
AT,2021-04,7.2
BE,2021-04,6.5
DE,2021-04,3.8
ES,2021-04,15.7
FR,2021-04,8.2
IT,2021-04,10.3
NL,2021-04,4.5
PT,2021-04,7.2
AT,2021-04,6.7
BE,2021-04,6.5
DE,2021-04,3.8
ES,2021-04,15.6
FR,2021-04,8.1
NL,2021-04,4.5
PT,2021-04,7.1
AT,2021-05,6.5
BE,2021-05,6.0
DE,2021-05,3.7
ES,2021-05,15.4
FR,2021-05,7.6
IT,2021-05,9.6
NL,2021-05,4.3
PT,2021-05,7.0
AT,2021-05,6.7
BE,2021-05,6.3
DE,2021-05,3.7
ES,2021-05,15.7
FR,2021-05,8.0
IT,2021-05,9.9
NL,2021-05,4.4
PT,2021-05,7.3
AT,2021-05,6.5
BE,2021-05,6.3
DE,2021-05,3.7
ES,2021-05,15.6
FR,2021-05,7.9
NL,2021-05,4.4
PT,2021-05,7.2
AT,2021-06,5.8
BE,2021-06,6.0
DE,2021-06,3.5
ES,2021-06,15.1
FR,2021-06,7.4
IT,2021-06,9.2
NL,2021-06,4.2
PT,2021-06,6.7
AT,2021-06,6.3
BE,2021-06,6.2
DE,2021-06,3.6
ES,2021-06,15.6
FR,2021-06,7.9
IT,2021-06,9.4
NL,2021-06,4.2
PT,2021-06,7.1
AT,2021-06,6.3
BE,2021-06,6.2
DE,2021-06,3.6
ES,2021-06,15.5
FR,2021-06,7.8
NL,2021-06,4.2
PT,2021-06,7.1
AT,2021-07,5.6
BE,2021-07,6.5
DE,2021-07,3.4
ES,2021-07,15.0
FR,2021-07,7.7
IT,2021-07,8.8
NL,2021-07,3.8
PT,2021-07,6.4
AT,2021-07,5.9
BE,2021-07,6.3
DE,2021-07,3.5
ES,2021-07,15.2
FR,2021-07,7.9
IT,2021-07,9.1
NL,2021-07,4.1
PT,2021-07,6.8
AT,2021-07,6.0
BE,2021-07,6.3
DE,2021-07,3.5
ES,2021-07,15.2
FR,2021-07,7.9
NL,2021-07,4.1
PT,2021-07,6.8
AT,2021-08,5.6
BE,2021-08,6.7
DE,2021-08,3.3
ES,2021-08,14.8
FR,2021-08,8.3
IT,2021-08,8.7
NL,2021-08,4.0
PT,2021-08,6.4
AT,2021-08,5.8
BE,2021-08,6.4
DE,2021-08,3.4
ES,2021-08,14.8
FR,2021-08,7.8
IT,2021-08,9.1
NL,2021-08,4.2
PT,2021-08,6.6
AT,2021-08,5.7
BE,2021-08,6.3
DE,2021-08,3.4
ES,2021-08,14.8
FR,2021-08,7.8
NL,2021-08,4.2
PT,2021-08,6.6
AT,2021-09,4.6
BE,2021-09,6.3
DE,2021-09,3.4
ES,2021-09,14.4
FR,2021-09,7.8
IT,2021-09,9.0
NL,2021-09,4.2
PT,2021-09,6.6
AT,2021-09,5.0
BE,2021-09,6.2
DE,2021-09,3.4
ES,2021-09,14.3
FR,2021-09,7.7
IT,2021-09,9.1
NL,2021-09,4.1
PT,2021-09,6.6
AT,2021-09,5.5
BE,2021-09,6.2
DE,2021-09,3.4
ES,2021-09,14.4
FR,2021-09,7.7
NL,2021-09,4.1
PT,2021-09,6.5
AT,2021-10,5.5
BE,2021-10,6.0
DE,2021-10,3.1
ES,2021-10,13.9
FR,2021-10,7.7
IT,2021-10,9.7
NL,2021-10,4.0
PT,2021-10,6.5
AT,2021-10,5.6
BE,2021-10,6.0
DE,2021-10,3.4
ES,2021-10,13.9
FR,2021-10,7.5
IT,2021-10,9.1
NL,2021-10,3.9
PT,2021-10,6.4
AT,2021-10,5.4
BE,2021-10,6.0
DE,2021-10,3.4
ES,2021-10,13.9
FR,2021-10,7.5
NL,2021-10,3.9
PT,2021-10,6.4
AT,2021-11,4.9
BE,2021-11,5.7
DE,2021-11,3.4
ES,2021-11,13.3
FR,2021-11,7.6
IT,2021-11,8.8
NL,2021-11,3.6
PT,2021-11,6.4
AT,2021-11,5.1
BE,2021-11,5.8
DE,2021-11,3.4
ES,2021-11,13.5
FR,2021-11,7.5
IT,2021-11,9.0
NL,2021-11,3.7
PT,2021-11,6.3
AT,2021-11,5.2
BE,2021-11,5.8
DE,2021-11,3.4
ES,2021-11,13.5
FR,2021-11,7.5
NL,2021-11,3.7
PT,2021-11,6.2
AT,2021-12,4.7
BE,2021-12,5.6
DE,2021-12,3.2
ES,2021-12,13.1
FR,2021-12,7.5
IT,2021-12,8.8
NL,2021-12,3.6
PT,2021-12,6.2
AT,2021-12,4.9
BE,2021-12,5.6
DE,2021-12,3.4
ES,2021-12,13.3
FR,2021-12,7.4
IT,2021-12,8.8
NL,2021-12,3.8
PT,2021-12,6.0
AT,2021-12,5.1
BE,2021-12,5.6
DE,2021-12,3.4
ES,2021-12,13.3
FR,2021-12,7.4
NL,2021-12,3.8
PT,2021-12,6.0
AT,2022-01,5.3
BE,2022-01,5.4
DE,2022-01,3.5
ES,2022-01,13.6
FR,2022-01,7.7
IT,2022-01,9.1
NL,2022-01,3.8
PT,2022-01,6.2
AT,2022-01,4.7
BE,2022-01,5.3
DE,2022-01,3.3
ES,2022-01,13.3
FR,2022-01,7.3
IT,2022-01,8.6
NL,2022-01,3.6
PT,2022-01,5.9
AT,2022-01,5.0
BE,2022-01,5.3
DE,2022-01,3.3
ES,2022-01,13.3
FR,2022-01,7.4
NL,2022-01,3.6
PT,2022-01,5.8
AT,2022-02,5.7
BE,2022-02,5.3
DE,2022-02,3.1
ES,2022-02,13.8
FR,2022-02,7.5
IT,2022-02,8.7
NL,2022-02,3.7
PT,2022-02,6.1
AT,2022-02,4.8
BE,2022-02,5.2
DE,2022-02,3.2
ES,2022-02,13.2
FR,2022-02,7.3
IT,2022-02,8.4
NL,2022-02,3.4
PT,2022-02,5.7
AT,2022-02,4.9
BE,2022-02,5.2
DE,2022-02,3.2
ES,2022-02,13.3
FR,2022-02,7.4
NL,2022-02,3.4
PT,2022-02,5.8
AT,2022-03,4.8
BE,2022-03,5.4
DE,2022-03,3.1
ES,2022-03,13.8
FR,2022-03,7.3
IT,2022-03,8.5
NL,2022-03,3.5
PT,2022-03,6.1
AT,2022-03,4.4
BE,2022-03,5.4
DE,2022-03,3.2
ES,2022-03,13.3
FR,2022-03,7.4
IT,2022-03,8.3
NL,2022-03,3.3
PT,2022-03,5.9
AT,2022-03,4.8
BE,2022-03,5.4
DE,2022-03,3.2
ES,2022-03,13.3
FR,2022-03,7.4
NL,2022-03,3.3
PT,2022-03,5.9
AT,2022-04,4.4
BE,2022-04,5.6
DE,2022-04,3.3
ES,2022-04,13.1
FR,2022-04,7.2
IT,2022-04,8.2
NL,2022-04,3.3
PT,2022-04,6.1
AT,2022-04,4.5
BE,2022-04,5.8
DE,2022-04,3.1
ES,2022-04,13.2
FR,2022-04,7.5
IT,2022-04,8.1
NL,2022-04,3.2
PT,2022-04,6.1
AT,2022-04,4.7
BE,2022-04,5.7
DE,2022-04,3.1
ES,2022-04,13.2
FR,2022-04,7.5
NL,2022-04,3.2
PT,2022-04,6.1
AT,2022-05,4.4
BE,2022-05,5.7
DE,2022-05,2.9
ES,2022-05,12.5
